data,unidades,receita,preco_medio,indice_concorr,tem_promocao,estoque_medio,dia_semana,mes,semana_ano,dia_mes,trimestre,is_fim_semana,mes_sin,mes_cos,dow_sin,dow_cos,is_feriado,lag_1d,lag_7d,lag_14d,lag_21d,lag_28d,lag_35d,roll_mean_7d,roll_std_7d,roll_max_7d,roll_min_7d,roll_med_7d,roll_mean_14d,roll_std_14d,roll_max_14d,roll_min_14d,roll_med_14d,roll_mean_28d,roll_std_28d,roll_max_28d,roll_min_28d,roll_med_28d,diff_1d,diff_7d,diff_28d,trend_idx,aceleracao_7_28,roll_receita_7d,roll_receita_28d,lag_concorr_7d,promo_lag_1d,promo_lag_7d,cat_Beleza,cat_Casa & Jardim,cat_Eletrônicos,cat_Esportes,cat_Moda
2022-09-12,250,29028.75,169.30666666666664,1.0354333333333334,0,1534.6666666666667,0,9,37,12,3,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0,351.0,272.0,258.0,277.0,281.0,358.0,312.14285714285717,63.977674677522586,434.0,240.0,292.0,308.5,52.212214898579326,434.0,240.0,291.5,306.07142857142856,43.5498255058192,434.0,240.0,290.5,-83.0,-8.0,-106.0,254,1.0198366394365748,38964.904285714285,38624.106785714284,1.0365809523809522,1.0,7.0,False,False,False,True,False
2022-09-13,231,29026.76,167.31,1.0327666666666666,0,1457.6666666666667,1,9,37,13,3,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,250.0,240.0,267.0,289.0,257.0,302.0,309.0,66.75827039900541,434.0,240.0,292.0,307.92857142857144,52.84733351211491,434.0,240.0,291.5,304.9642857142857,44.59237780977999,434.0,240.0,290.5,-101.0,-22.0,-31.0,255,1.0132333996921923,37999.281428571434,38429.073214285716,1.0365238095238094,0.0,6.0,False,False,False,True,False
2022-09-14,292,37181.479999999996,172.35333333333332,1.0288666666666666,0,1360.3333333333333,2,9,37,14,3,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,231.0,281.0,291.0,288.0,269.0,358.0,307.7142857142857,68.37571275853838,434.0,231.0,292.0,305.35714285714283,55.78613991479827,434.0,231.0,291.5,304.0357142857143,45.88026457256625,434.0,231.0,290.5,-19.0,-9.0,-26.0,256,1.0120991424846308,38032.79,38228.470714285715,1.0358190476190476,0.0,5.0,False,False,False,True,False
2022-09-15,244,30705.66,168.69333333333336,1.0362333333333333,0,1279.0,3,9,37,15,3,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,292.0,292.0,280.0,290.0,269.0,350.0,309.2857142857143,67.78326805762232,434.0,231.0,292.0,305.42857142857144,55.7669798712113,434.0,231.0,292.0,304.85714285714283,45.43347948595901,434.0,231.0,291.5,61.0,11.0,23.0,257,1.0145267103996713,38282.357142857145,38245.58357142857,1.034804761904762,0.0,4.0,False,False,False,True,False
2022-09-16,296,39409.36,170.03333333333333,1.0401333333333334,0,1180.3333333333333,4,9,37,16,3,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,244.0,315.0,318.0,319.0,340.0,450.0,302.42857142857144,72.11300655419771,434.0,231.0,292.0,302.85714285714283,57.821818004648364,434.0,231.0,292.0,303.9642857142857,46.39961856712406,434.0,231.0,291.5,-48.0,-48.0,-25.0,258,0.9949477147188511,37398.71571428572,38052.8575,1.0346714285714287,0.0,3.0,False,False,False,True,False
2022-09-17,367,47862.05,174.67333333333332,1.0436666666666667,0,1058.0,5,9,37,17,3,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,296.0,434.0,361.0,362.0,358.0,538.0,299.7142857142857,71.91827372259527,434.0,231.0,292.0,301.2857142857143,57.67739001273686,434.0,231.0,292.0,302.39285714285717,45.87611279160133,434.0,231.0,291.5,52.0,-19.0,-44.0,259,0.9911420810171546,37675.40571428572,38010.887500000004,1.0353904761904762,0.0,2.0,False,False,False,True,False
2022-09-18,338,41819.44,170.50333333333333,1.0430666666666666,0,945.3333333333334,6,9,37,18,3,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,367.0,351.0,359.0,337.0,315.0,457.0,290.14285714285717,53.05163701975861,367.0,231.0,292.0,301.7142857142857,58.17536958519185,434.0,231.0,292.0,302.7142857142857,46.30963194176793,434.0,231.0,291.5,71.0,-67.0,9.0,260,0.9584709768727186,36692.978571428575,38026.1975,1.0361285714285715,0.0,1.0,False,False,False,True,False
2022-09-19,266,32847.99,166.65666666666667,1.0369333333333335,0,856.6666666666666,0,9,38,19,3,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0,338.0,250.0,272.0,258.0,277.0,281.0,288.2857142857143,50.743519407947964,367.0,231.0,292.0,300.2142857142857,56.84009767142155,434.0,231.0,292.0,303.5357142857143,46.73763028498648,434.0,231.0,291.5,-29.0,-13.0,23.0,261,0.9497587951492419,36433.357142857145,38170.29714285715,1.0371666666666666,0.0,0.0,False,False,False,True,False
2022-09-20,231,29443.08,172.42,1.0323666666666667,0,779.6666666666666,1,9,38,20,3,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,266.0,231.0,240.0,267.0,289.0,257.0,290.57142857142856,49.06409801765183,367.0,231.0,292.0,299.7857142857143,57.09126104678479,434.0,231.0,292.0,303.14285714285717,47.014351068043126,434.0,231.0,291.5,-72.0,16.0,-11.0,262,0.9585296889695052,36978.962857142855,38047.67964285715,1.0373809523809523,0.0,0.0,False,False,False,True,False
2022-09-21,271,28346.760000000002,164.4466666666667,1.0315,1,689.3333333333334,2,9,38,21,3,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,231.0,292.0,281.0,291.0,288.0,269.0,290.57142857142856,49.06409801765183,367.0,231.0,292.0,299.14285714285717,57.86171464775357,434.0,231.0,292.0,301.07142857142856,48.90044957108238,434.0,231.0,291.5,-35.0,0.0,-58.0,263,0.9651245551569367,37038.43714285715,37859.5725,1.0373238095238093,0.0,0.0,False,False,False,True,False
2022-09-22,262,31199.760000000002,168.41666666666666,1.0269666666666668,1,1393.0,3,9,38,22,3,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,271.0,244.0,292.0,280.0,290.0,269.0,287.57142857142856,49.60126726491716,367.0,231.0,271.0,298.42857142857144,58.16384587553513,434.0,231.0,292.0,300.4642857142857,49.17352655937662,434.0,231.0,291.5,40.0,-21.0,-17.0,264,0.9570902175173186,35776.33428571429,37632.292499999996,1.0377,1.0,1.0,False,False,False,True,False
2022-09-23,342,38871.74,168.43666666666667,1.0266666666666666,1,1279.0,4,9,38,23,3,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,262.0,296.0,315.0,318.0,319.0,340.0,290.14285714285717,47.382938460408816,367.0,231.0,271.0,296.2857142857143,58.96599877038501,434.0,231.0,281.5,299.4642857142857,49.676346665082185,434.0,231.0,291.5,-9.0,18.0,-28.0,265,0.9688729874744034,35846.92,37384.10571428572,1.0363761904761906,1.0,2.0,False,False,False,True,False
2022-09-24,429,46066.93,167.05666666666667,1.0273666666666665,1,1819.3333333333333,5,9,38,24,3,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0,342.0,367.0,434.0,361.0,362.0,358.0,296.7142857142857,51.354046532265926,367.0,231.0,271.0,298.2142857142857,60.05661248602639,434.0,231.0,281.5,300.2857142857143,50.19875839017682,434.0,231.0,291.5,80.0,46.0,23.0,266,0.9881065651727323,35770.11714285715,37274.779642857146,1.0344523809523811,1.0,3.0,False,False,False,True,False
2022-09-25,349,38639.11,166.14333333333332,1.0245,1,1703.0,6,9,38,25,3,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,429.0,338.0,351.0,359.0,337.0,315.0,305.57142857142856,68.10985524101801,429.0,231.0,271.0,297.85714285714283,59.19570819013744,429.0,231.0,281.5,302.67857142857144,54.649084958235925,434.0,231.0,291.5,87.0,62.0,67.0,267,1.0095575221205584,35513.67142857143,37250.63071428572,1.0321238095238097,1.0,4.0,False,False,False,True,False
2022-09-26,298,32782.11,175.84,1.0209333333333335,1,1603.6666666666667,0,9,39,26,3,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0,349.0,266.0,250.0,272.0,258.0,277.0,307.14285714285717,69.10240847570297,429.0,231.0,271.0,297.7142857142857,59.059850440599405,429.0,231.0,281.5,303.10714285714283,54.974296543232654,434.0,231.0,291.5,-80.0,11.0,12.0,268,1.0133144809675538,35059.33857142857,37086.555714285714,1.0294714285714286,1.0,5.0,False,False,False,True,False
2022-09-27,293,33386.57,166.25666666666666,1.0224333333333333,1,1506.0,1,9,39,27,3,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,298.0,231.0,231.0,240.0,267.0,289.0,311.7142857142857,66.9520083983407,429.0,231.0,298.0,301.14285714285717,57.44811323521211,429.0,231.0,294.0,304.5357142857143,54.27398404314303,434.0,231.0,292.0,-51.0,32.0,40.0,269,1.0235721824758228,35049.927142857145,37099.40285714286,1.0271857142857144,1.0,6.0,False,False,False,True,False
2022-09-28,254,32124.989999999998,171.22666666666666,1.0204333333333333,0,1789.3333333333333,2,9,39,28,3,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,293.0,271.0,292.0,281.0,291.0,288.0,320.57142857142856,57.99671583477042,429.0,262.0,298.0,305.57142857142856,53.9054932061867,429.0,231.0,294.5,305.4642857142857,53.82859087666326,434.0,231.0,292.5,-5.0,62.0,26.0,270,1.0494563311084548,35613.282857142854,37121.57035714285,1.0257666666666667,1.0,7.0,False,False,False,True,False
2022-09-29,259,32234.04,170.51666666666668,1.0206,0,1703.0,3,9,39,29,3,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,254.0,262.0,244.0,292.0,280.0,290.0,318.14285714285717,60.710868251158985,429.0,254.0,298.0,302.85714285714283,55.57234666887619,429.0,231.0,294.5,304.14285714285717,54.64478849856508,434.0,231.0,292.5,-39.0,-17.0,-37.0,271,1.0460310004662647,36153.03,36953.80321428571,1.0241857142857143,0.0,6.0,False,False,False,True,False
2022-09-30,314,37830.82,169.73333333333332,1.0188333333333335,0,1598.3333333333333,4,9,39,30,3,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,259.0,342.0,296.0,315.0,318.0,319.0,317.7142857142857,61.18200793728623,429.0,254.0,298.0,303.92857142857144,54.484245126761266,429.0,231.0,294.5,303.39285714285717,55.130376976839784,434.0,231.0,292.5,5.0,-3.0,-21.0,272,1.0472042377834818,36300.78428571428,36826.09321428572,1.0232761904761905,0.0,5.0,False,False,False,True,False
2022-10-01,336,47366.41,172.71333333333334,1.0138,0,1486.3333333333333,5,10,39,1,4,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,314.0,429.0,367.0,434.0,361.0,362.0,313.7142857142857,60.237624692309076,429.0,254.0,298.0,305.2142857142857,54.49513538124135,429.0,231.0,295.5,303.25,55.09629617181044,434.0,231.0,292.5,55.0,-28.0,-4.0,273,1.0345071251879678,36152.08142857143,36710.51,1.0221571428571428,0.0,4.0,False,False,False,True,False
2022-10-02,322,36911.97,164.86,1.0105000000000002,0,1379.0,6,10,39,2,4,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,336.0,349.0,338.0,351.0,359.0,337.0,300.42857142857144,35.920547243684304,349.0,254.0,298.0,303.0,52.38026639577493,429.0,231.0,295.5,302.35714285714283,54.322912624221814,434.0,231.0,292.5,22.0,-93.0,-25.0,274,0.9936215450002575,36337.72142857143,36840.34035714286,1.0202190476190476,0.0,3.0,False,False,False,True,False
2022-10-03,234,28344.89,164.91666666666666,1.0113,0,1301.0,0,10,40,3,4,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,322.0,298.0,266.0,250.0,272.0,258.0,296.57142857142856,30.9400341674949,336.0,254.0,298.0,301.85714285714283,51.728369158752876,429.0,231.0,295.5,301.0357142857143,53.335057015796934,434.0,231.0,292.5,-14.0,-27.0,-37.0,275,0.9851702455774606,36090.98714285714,36637.146785714285,1.0182190476190478,0.0,2.0,False,False,False,True,False
2022-10-04,292,32812.48,171.96333333333334,1.0076666666666665,0,1203.6666666666667,1,10,40,4,4,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,234.0,293.0,231.0,231.0,240.0,267.0,287.42857142857144,38.88383187074557,336.0,234.0,293.0,299.57142857142856,54.087840643665416,429.0,231.0,295.5,299.67857142857144,54.57041225957431,434.0,231.0,292.5,-88.0,-64.0,-38.0,276,0.9591228697381892,35457.09857142857,36371.3175,1.0168428571428572,0.0,1.0,False,False,False,True,False
2022-10-05,262,34139.64,175.21666666666667,1.0115,0,1116.3333333333333,2,10,40,5,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,292.0,254.0,271.0,292.0,281.0,291.0,287.2857142857143,38.8617819359602,336.0,234.0,292.0,303.92857142857144,50.47537752472762,429.0,234.0,295.5,301.5357142857143,53.33505701579693,434.0,231.0,292.5,58.0,-1.0,52.0,277,0.9527419163772739,35375.08571428571,36514.89892857143,1.0147333333333335,0.0,0.0,False,False,False,True,False
2022-10-06,254,32568.5,176.25666666666666,1.0147000000000002,0,1031.6666666666667,3,10,40,6,4,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,262.0,259.0,262.0,244.0,292.0,280.0,288.42857142857144,37.82352505543444,336.0,234.0,292.0,303.2857142857143,50.981789465875934,429.0,234.0,295.5,300.85714285714283,53.72544351071737,434.0,231.0,292.5,-30.0,8.0,-19.0,278,0.9586894586862723,35662.892857142855,36468.65357142857,1.013457142857143,0.0,0.0,False,False,False,True,False
2022-10-07,278,36422.5,165.85666666666665,1.0162666666666667,0,939.0,4,10,40,7,4,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,254.0,314.0,342.0,296.0,315.0,318.0,287.7142857142857,38.51283026782274,336.0,234.0,292.0,302.7142857142857,51.522106639068184,429.0,234.0,295.5,299.5,54.432765187209895,434.0,231.0,292.5,-8.0,-5.0,-38.0,279,0.960648700211436,35710.67285714286,36314.27321428571,1.012614285714286,0.0,0.0,False,False,False,True,False
2022-10-08,329,43616.88,175.01999999999998,1.0140666666666667,0,1667.3333333333333,5,10,40,8,4,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,278.0,336.0,429.0,367.0,434.0,361.0,282.57142857142856,36.78250101546119,336.0,234.0,278.0,298.14285714285717,50.599265946115786,429.0,234.0,292.5,298.17857142857144,54.491625976725146,434.0,231.0,292.0,24.0,-36.0,-37.0,280,0.9476584022006785,35509.48428571429,36276.772142857146,1.012247619047619,0.0,0.0,False,False,False,True,False
2022-10-09,339,38746.4,167.04666666666665,1.0193,0,1554.3333333333333,6,10,40,9,4,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,329.0,322.0,349.0,338.0,351.0,359.0,281.57142857142856,35.14663162076469,329.0,234.0,278.0,291.0,35.51597690314387,349.0,234.0,292.5,294.42857142857144,48.028100240363656,429.0,231.0,292.0,51.0,-7.0,-105.0,281,0.9563318777260095,34973.83714285715,35879.552142857145,1.0122857142857142,0.0,0.0,False,False,False,True,False
2022-10-10,252,30229.88,165.0066666666667,1.0210333333333332,0,1470.3333333333333,0,10,41,10,4,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,339.0,234.0,298.0,266.0,250.0,272.0,284.0,38.802920852259184,339.0,234.0,278.0,290.2857142857143,34.340889669557725,339.0,234.0,292.5,294.0,47.55581516024684,429.0,231.0,292.0,10.0,17.0,-12.0,282,0.9659863945545375,35235.89857142857,35704.89535714286,1.013542857142857,0.0,0.0,False,False,False,True,False
2022-10-11,240,30542.13,167.32666666666668,1.0170000000000001,0,1390.3333333333333,1,10,41,11,4,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,252.0,292.0,293.0,231.0,231.0,240.0,286.57142857142856,35.382939122582904,339.0,252.0,278.0,287.0,35.71898870133623,339.0,234.0,285.0,294.07142857142856,47.488734392273514,429.0,231.0,292.0,-87.0,18.0,2.0,283,0.9744959922240363,35505.182857142856,35747.79285714286,1.0149333333333335,0.0,0.0,False,False,False,True,False
2022-10-12,276,34701.81,172.66666666666666,1.0142,0,1298.3333333333333,2,10,41,12,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,240.0,262.0,254.0,271.0,292.0,281.0,279.14285714285717,39.29558317601198,339.0,240.0,262.0,283.2142857142857,37.78314351752594,339.0,234.0,270.0,294.39285714285717,47.07467612501587,429.0,231.0,292.0,-12.0,-52.0,9.0,284,0.9481984714270837,35180.84714285714,35801.91321428572,1.0162666666666667,0.0,0.0,False,False,False,True,False
2022-10-13,258,30972.56,163.62333333333333,1.0121333333333333,0,1212.3333333333333,3,10,41,13,4,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,276.0,254.0,259.0,262.0,244.0,292.0,281.14285714285717,38.628265003011435,339.0,240.0,276.0,284.7857142857143,36.92232714440237,339.0,234.0,277.0,293.82142857142856,47.201736919884375,429.0,231.0,285.0,36.0,14.0,-16.0,285,0.9568493983193399,35261.15714285714,35713.353571428575,1.016652380952381,0.0,0.0,False,False,False,True,False
2022-10-14,344,42332.17,178.45333333333335,1.0090999999999999,0,1829.3333333333333,4,10,41,14,4,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,258.0,278.0,314.0,342.0,296.0,315.0,281.7142857142857,38.18688381156699,339.0,240.0,276.0,284.7142857142857,36.97697531298001,339.0,234.0,277.0,294.32142857142856,46.72619502578087,429.0,231.0,285.0,-18.0,4.0,14.0,286,0.9571653925461959,35033.165714285715,35722.885714285716,1.0162857142857142,0.0,0.0,False,False,False,True,False
2022-10-15,373,47561.58,171.6833333333333,1.0069333333333332,0,1705.0,5,10,41,15,4,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,344.0,329.0,336.0,429.0,367.0,434.0,291.14285714285717,44.708047640324835,344.0,240.0,276.0,286.85714285714283,39.582158262875005,344.0,234.0,277.0,296.0357142857143,47.661213474284054,429.0,231.0,285.0,86.0,66.0,48.0,287,0.9834720714166322,35877.404285714285,35827.271785714285,1.0152619047619047,0.0,0.0,False,False,False,True,False
2022-10-16,336,42355.85,174.87333333333333,1.0082,0,1593.0,6,10,41,16,4,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,373.0,339.0,322.0,349.0,338.0,351.0,297.42857142857144,53.203562358352336,373.0,240.0,276.0,289.5,44.09386840331957,373.0,234.0,277.0,296.25,48.0043400815663,429.0,231.0,285.0,29.0,44.0,6.0,288,1.003978300177443,36440.932857142856,35816.540714285715,1.0142428571428572,0.0,0.0,False,False,False,True,False
2022-10-17,244,34360.979999999996,174.10666666666668,1.0075333333333334,0,1511.6666666666667,0,10,42,17,4,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,336.0,252.0,234.0,298.0,266.0,250.0,297.0,52.82360583426098,373.0,240.0,276.0,290.5,45.03631013714672,373.0,234.0,277.0,296.17857142857144,47.94136354573517,429.0,231.0,285.0,-37.0,-3.0,-2.0,289,1.0027734233657208,36956.56857142857,35835.698214285716,1.0126571428571427,0.0,0.0,False,False,False,True,False
2022-10-18,249,29937.269999999997,171.43333333333337,1.0029666666666666,0,1755.6666666666667,1,10,42,18,4,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,244.0,240.0,292.0,293.0,231.0,231.0,295.85714285714283,54.03217736197781,373.0,240.0,276.0,291.2142857142857,44.141692434579866,373.0,240.0,277.0,295.39285714285717,48.62962005907463,429.0,231.0,285.0,-92.0,-8.0,-22.0,290,1.0015717567370275,37546.72571428572,35889.73357142857,1.0107285714285712,0.0,0.0,False,False,False,True,False
2022-10-19,259,32361.579999999998,166.61666666666667,1.0034333333333334,0,1669.3333333333333,2,10,42,19,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,249.0,276.0,262.0,254.0,271.0,292.0,297.14285714285717,52.56877581298835,373.0,244.0,276.0,288.14285714285717,45.55614818400113,373.0,240.0,269.0,296.0357142857143,47.85973498468456,429.0,234.0,285.0,5.0,9.0,18.0,291,1.003739896244649,37460.31714285714,35907.38321428571,1.0087238095238096,0.0,0.0,False,False,False,True,False
2022-10-20,283,35378.0,171.11666666666667,0.9996999999999999,0,1575.0,3,10,42,20,4,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,259.0,258.0,254.0,259.0,262.0,244.0,294.7142857142857,54.079306842557294,373.0,244.0,259.0,287.92857142857144,45.69542021440946,373.0,240.0,267.5,295.60714285714283,48.14510419763431,429.0,234.0,285.0,10.0,-17.0,-12.0,292,0.9969795819707727,37125.99857142857,36050.76964285714,1.0071857142857141,0.0,0.0,False,False,False,True,False
2022-10-21,325,40183.88,166.37333333333333,0.9998333333333332,0,1466.6666666666667,4,10,42,21,4,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,283.0,344.0,278.0,314.0,342.0,296.0,298.2857142857143,52.03753224264964,373.0,244.0,283.0,290.0,44.68522385273754,373.0,240.0,277.0,296.35714285714283,47.76424688428874,429.0,234.0,287.5,24.0,25.0,21.0,293,1.0065075921874933,37755.34714285714,36199.9925,1.0054095238095238,0.0,0.0,False,False,False,True,False
2022-10-22,368,44588.25,172.27333333333334,1.0011,0,1344.0,5,10,42,22,4,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,325.0,373.0,329.0,336.0,429.0,367.0,295.57142857142856,49.698615483254834,373.0,244.0,283.0,293.35714285714283,45.47291187383705,373.0,240.0,279.5,295.75,47.26804965850109,429.0,234.0,287.5,42.0,-19.0,-17.0,294,0.9993962081840377,37448.44857142858,36246.85464285714,1.0040857142857142,0.0,0.0,False,False,False,True,False
2022-10-23,347,47464.7,173.03666666666666,0.9985333333333334,0,1228.3333333333333,6,10,42,23,4,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,368.0,336.0,339.0,322.0,349.0,338.0,294.85714285714283,48.419791309713695,368.0,244.0,283.0,296.14285714285717,48.890548312386024,373.0,240.0,279.5,293.57142857142856,42.01272168128115,373.0,234.0,287.5,43.0,-5.0,-61.0,295,1.0043795620403744,37023.68714285714,36194.044642857145,1.003252380952381,0.0,0.0,False,False,False,True,False
